style_simple,full_name,beer_name_full,abv,min_ibu,max_ibu,astringency,body,alcohol,bitter,sweet,sour,salty,fruits,hoppy,spices,malty,review_aroma,review_appearance,review_palate,review_taste,review_overall,number_of_reviews
Lager,The Duck-Rabbit Craft Brewery Duck-Rabbit Schwarzbier,The Duck-Rabbit Craft Brewery Duck-Rabbit Schwarzbier,5.8,20,30,21,78,6,83,37,3,2,5,59,26,131,4.003676,4.029412,3.860294,4.084559,4.073529,136
Lager,Westbrook Brewing Co. Dark Helmet,Westbrook Brewing Co. Dark Helmet,6,20,30,7,61,2,46,34,2,0,2,30,14,109,3.8,3.9,4,4.2,4.3,5
Lager,Krombacher Brauerei Krombacher Dark,Krombacher Brauerei Krombacher Dark,4.7,20,30,17,47,3,34,36,1,0,1,24,8,88,3.375,3.90625,3.5,3.59375,3.65625,16
Lager,Einbecker Brauhaus AG Einbecker Schwarzbier,Einbecker Brauhaus AG Einbecker Schwarzbier,4.9,20,30,21,69,6,56,59,13,0,26,47,5,131,3.640244,3.746951,3.670732,3.67378,3.789634,164
Lager,10 Barrel Brewing Co. S1nist0r Black Ale,10 Barrel Brewing Co. S1nist0r Black Ale,5.7,20,30,10,67,10,47,31,15,0,12,31,12,79,3.548387,3.806452,3.419355,3.612903,3.758065,31
Lager,Gordon Biersch Brewery Restaurant Gordon Biersch Schwarzbier,Gordon Biersch Brewery Restaurant Gordon Biersch Schwarzbier,4.2,20,30,21,72,0,40,54,7,1,4,11,15,107,3.634615,3.852564,3.602564,3.762821,3.884615,78
Lager,Austin Beerworks Black Thunder,Austin Beerworks Black Thunder,5.2,20,30,23,70,4,61,47,9,0,6,41,4,127,3.75,4,4,3.75,3.75,2
Lager,Midnight Sun Brewing Co. BREWtality - Espresso Black Bier,Midnight Sun Brewing Co. BREWtality - Espresso Black Bier,9.7,20,30,16,129,40,143,92,19,0,22,39,13,214,4.347826,4.086957,3.978261,4.23913,4.043478,23
Lager,Short's Brewing Company Short's Bourbon Barrel Sustenance Black Beer,Short's Brewing Company Short's Bourbon Barrel Sustenance Black Beer,6.5,20,30,14,98,126,28,67,23,0,17,18,31,159,3.955224,3.940299,3.768657,3.947761,3.955224,67
Lager,Short's Brewing Company Short's Sustenance Black Bier,Short's Brewing Company Short's Sustenance Black Bier,6,20,30,20,101,22,89,71,27,0,21,70,30,119,3.715278,3.833333,3.694444,3.784722,3.805556,72
Lager,The Brew Kettle Taproom & Smokehouse / Production Works Ringneck Dark Helmet Imperial Schwarzbier,The Brew Kettle Taproom & Smokehouse / Production Works Ringneck Dark Helmet Imperial Schwarzbier,8,20,30,15,86,28,48,96,19,0,22,34,23,140,3.553571,3.785714,3.642857,3.642857,3.607143,28
Lager,BrewDog Zeitgeist,BrewDog Zeitgeist,4.9,20,30,31,88,9,70,67,20,1,21,46,14,123,3.616667,3.708333,3.641667,3.633333,3.741667,60
Lager,Bayou Teche Brewery LA-31 Bière Noire,Bayou Teche Brewery LA-31 Bière Noire,5.25,20,30,13,57,7,41,46,16,0,14,27,5,90,3.916667,3.5,3.75,3.5,3.333333,6
Lager,Weeping Radish Eco Farm & Brewery Black Radish Dark Lager,Weeping Radish Eco Farm & Brewery Black Radish Dark Lager,5.3,20,30,20,66,5,52,47,11,0,11,28,6,113,3.37234,3.680851,3.574468,3.531915,3.531915,47
Lager,Dinkelacker-Schwabenbraeu AG Das Schwarze,Dinkelacker-Schwabenbraeu AG Das Schwarze,4.9,20,30,18,72,2,45,68,8,0,11,36,5,134,3.631579,3.868421,3.710526,3.710526,3.894737,19
Lager,Monteith's Brewing Co. Monteith's Black,Monteith's Brewing Co. Monteith's Black,5.2,20,30,12,77,7,40,61,8,0,4,17,8,108,3.368421,3.666667,3.45614,3.54386,3.631579,57
Lager,Choc Beer Co. / Pete's Place Miner Mishap,Choc Beer Co. / Pete's Place Miner Mishap,5.3,20,30,18,81,13,58,82,14,0,5,29,15,121,3.476471,3.711765,3.470588,3.494118,3.541176,85
Lager,Matt Brewing Company Saranac Black Lager,Matt Brewing Company Saranac Black Lager,5.5,20,30,8,67,9,52,50,5,0,5,53,4,103,3.295455,3.606061,3.469697,3.378788,3.545455,66
Lager,Pivovar Herold B&#345;eznice A.s. Herold Bohemian Black Lager,Pivovar Herold B&#345;eznice A.s. Herold Bohemian Black Lager,5.2,20,30,14,83,9,71,71,17,0,27,43,23,128,3.89011,4.071429,3.901099,4.005495,4.071429,91
Lager,Boston Beer Company (Samuel Adams) Samuel Adams Boston Lager,Boston Beer Company (Samuel Adams) Samuel Adams Boston Lager,5,15,30,17,25,4,41,33,10,0,7,54,7,83,3.663358,3.886476,3.774194,3.872415,4.044251,2418
Lager,Great Lakes Brewing Company Great Lakes Eliot Ness,Great Lakes Brewing Company Great Lakes Eliot Ness,6.1,15,30,16,37,9,39,44,12,0,22,42,5,78,3.883918,4.117291,4.060459,4.143289,4.20919,827
Lager,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V. Dos Equis Amber Lager","Cervecería Cuauhtémoc Moctezuma, S.A. de C.V. Dos Equis Amber Lager",4.7,15,30,14,32,3,28,53,11,3,10,57,16,94,2.884164,3.279326,3.066716,3.08871,3.35044,682
Lager,Devils Backbone Brewing Company Vienna Lager,Devils Backbone Brewing Company Vienna Lager,5.2,15,30,7,30,2,31,31,8,0,4,44,3,67,3.863636,4,3.909091,4.090909,4.181818,11
Lager,Sierra Nevada Brewing Co. Sierra Nevada Vienna Style Lager,Sierra Nevada Brewing Co. Sierra Nevada Vienna Style Lager,5.3,15,30,30,38,4,41,62,20,0,23,66,23,103,3.5,3.7,3.6,3.8,3.8,5
Lager,Jacob Leinenkugel Brewing Company Leinenkugel's Red,Jacob Leinenkugel Brewing Company Leinenkugel's Red,4.9,15,30,17,26,7,42,28,4,0,6,65,7,80,3.037383,3.439252,3.056075,3.15109,3.323988,321
Lager,Grupo Modelo S.A. de C.V. Victoria,Grupo Modelo S.A. de C.V. Victoria,4,15,30,10,16,5,9,23,7,0,4,14,8,54,2.825843,3.157303,2.983146,3.011236,3.224719,89
Lager,August Schell Brewing Company FireBrick,August Schell Brewing Company FireBrick,5,15,30,11,35,8,42,40,12,0,10,55,16,85,3.453488,3.769767,3.583721,3.669767,3.834884,215
Lager,Pennsylvania Brewing Company Penn Pilsner,Pennsylvania Brewing Company Penn Pilsner,5,15,30,25,37,4,31,39,9,0,10,45,2,88,3.471111,3.66,3.688889,3.66,3.806667,225
Lager,Sprecher Brewing Company Special Amber,Sprecher Brewing Company Special Amber,5,15,30,14,38,7,51,57,23,0,28,71,12,90,3.458861,3.693038,3.639241,3.594937,3.737342,158
Lager,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V. Indio","Cervecería Cuauhtémoc Moctezuma, S.A. de C.V. Indio",4.1,15,30,4,24,4,8,40,8,4,6,8,1,58,3.242857,3.542857,3.4,3.371429,3.757143,35
Lager,Millstream Brewing Company Millstream Schild Brau Amber,Millstream Brewing Company Millstream Schild Brau Amber,4.9,15,30,24,30,13,37,72,19,4,12,48,5,117,3.442982,3.574561,3.535088,3.570175,3.714912,114
Lager,Live Oak Brewing Company Live Oak Big Bark Amber Lager,Live Oak Brewing Company Live Oak Big Bark Amber Lager,4.9,15,30,16,33,11,35,31,13,1,9,56,5,91,3.525641,3.769231,3.564103,3.628205,3.705128,39
Lager,Matt Brewing Company Saranac Season's Best - Nut Brown Lager,Matt Brewing Company Saranac Season's Best - Nut Brown Lager,5.3,15,30,26,39,9,46,54,9,1,10,51,12,130,3.389503,3.698895,3.455801,3.51105,3.588398,181
Lager,Metropolitan Brewing Dynamo Copper Lager,Metropolitan Brewing Dynamo Copper Lager,5.8,15,30,19,41,8,40,57,11,4,15,55,6,112,3.625,3.808333,3.85,3.75,3.991667,60
Lager,Flying Bison Brewing Company Rusty Chain,Flying Bison Brewing Company Rusty Chain,5.2,15,30,14,45,7,38,53,9,0,5,48,7,80,3.25,3.5625,3.625,3.625,3.625,8
Lager,B.W. Beer Works USA The Raven Special Lager,B.W. Beer Works USA The Raven Special Lager,5.25,15,30,24,30,7,26,54,17,1,18,37,11,92,3.370968,3.387097,3.491935,3.532258,3.629032,62
Lager,Snake River Brewing Company & Brewpub Snake River Lager,Snake River Brewing Company & Brewpub Snake River Lager,4.8,15,30,12,54,8,35,78,11,3,16,53,2,134,3.690789,3.796053,3.815789,3.796053,3.967105,76
Lager,"Hijos De Rivera, S.A. 1906 Reserva Especial","Hijos De Rivera, S.A. 1906 Reserva Especial",6.5,15,30,21,26,9,34,47,10,3,10,61,7,88,2.825,3.25,3.1,2.9,2.9,20
Lager,Brasserie Pietra Amber,Brasserie Pietra Amber,6,15,30,25,28,18,26,51,19,0,9,57,5,126,3.416667,3.5,3.458333,3.583333,3.541667,12
Lager,Brauerei Schloss Eggenberg Mac Queen's Nessie,Brauerei Schloss Eggenberg Mac Queen's Nessie,5,15,30,16,45,46,28,66,32,2,30,44,21,113,3.252577,3.319588,3.319588,3.237113,3.293814,97
Lager,Green Valley Brewing Company (Crooked Creek) Wild Hop Organic Amber Lager,Green Valley Brewing Company (Crooked Creek) Wild Hop Organic Amber Lager,0,15,30,24,40,8,48,34,20,0,12,63,4,58,3.014493,3.315217,3.057971,3.039855,3.228261,138
Lager,Hinterland Brewery Restaurant Oktoberfest,Hinterland Brewery Restaurant Oktoberfest,6,15,30,26,61,16,70,35,26,2,22,91,4,112,3.758621,3.758621,3.862069,3.862069,3.965517,29
Lager,Birra Menabrea SpA Menabrea Ambrata,Birra Menabrea SpA Menabrea Ambrata,5,15,30,19,35,4,27,58,13,0,12,36,3,108,3.25,3.75,3,2.875,3.375,4
Lager,Florida Beer Company Ybor Gold Amber Lager,Florida Beer Company Ybor Gold Amber Lager,4.6,15,30,20,26,2,28,37,13,5,9,43,5,73,3.161765,3.242647,3.308824,3.323529,3.448529,68
Lager,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V. Bohemia Obscura","Cervecería Cuauhtémoc Moctezuma, S.A. de C.V. Bohemia Obscura",5.5,15,30,13,39,11,24,50,11,0,17,25,2,107,3.176471,3.588235,3.558824,3.617647,3.735294,17
Lager,Matt Brewing Company Saranac Winter Lager,Matt Brewing Company Saranac Winter Lager,5.9,15,30,12,34,3,30,62,1,0,2,41,14,102,3.434426,3.786885,3.483607,3.45082,3.704918,61
Lager,Figueroa Mountain Brewing Co. Danish Red Lager,Figueroa Mountain Brewing Co. Danish Red Lager,5,15,30,19,43,8,27,51,15,0,17,38,2,88,3.666667,3.5,3.833333,3.833333,3.666667,3
Lager,Spoetzl Brewery Shiner 98 Bavarian Style Amber,Spoetzl Brewery Shiner 98 Bavarian Style Amber,4.9,15,30,23,43,7,55,49,12,5,14,80,5,100,3.4,3.7,3.384615,3.515385,3.646154,65
Lager,Left Coast Brewing Company Left Coast Una Mas Amber Lager,Left Coast Brewing Company Left Coast Una Mas Amber Lager,6.4,15,30,12,31,11,30,58,16,0,11,42,6,98,3.416667,3.916667,3.583333,3.333333,3.5,6
Lager,Iron Hill Brewery & Restaurant Vienna Red Lager,Iron Hill Brewery & Restaurant Vienna Red Lager,4.4,15,30,29,58,4,39,59,12,0,11,53,7,102,3.270833,3.666667,3.645833,3.666667,3.770833,24
Lager,Tommyknocker Brewery Vienna-Style Amber Lager,Tommyknocker Brewery Vienna-Style Amber Lager,5.5,15,30,26,46,10,33,70,29,1,30,46,8,84,3.055556,3.777778,3.111111,3,3.166667,9
Lager,Crescent City Brewhouse Red Stallion,Crescent City Brewhouse Red Stallion,5.8,15,30,8,38,6,27,14,9,0,8,31,3,51,3.09375,3.6875,3.34375,3.5,3.53125,16
Lager,The Fat Cat Beer Company Fat Cat Lager Beer,The Fat Cat Beer Company Fat Cat Lager Beer,4.9,15,30,16,27,5,22,49,33,0,27,25,4,67,2.871795,3.371795,3.012821,3.089744,3.333333,39
Lager,Victory Brewing Company P.J.W. Copper Lager,Victory Brewing Company P.J.W. Copper Lager,5.6,15,30,7,10,1,13,22,7,0,5,22,2,39,2.875,3.75,3.875,3.875,3.75,4
Lager,Tuborgs Bryggerier A/S Tuborg Classic,Tuborgs Bryggerier A/S Tuborg Classic,4.6,15,30,15,10,8,25,10,2,1,2,31,2,34,2.5,2.928571,3.035714,2.714286,3.178571,14
Lager,Wellington County Brewery Trailhead Lager,Wellington County Brewery Trailhead Lager,4.5,15,30,27,41,6,44,48,19,3,20,63,1,71,2.94186,3.104651,3.023256,2.813953,3.093023,43
Wild/Sour,Brasserie Cantillon Cantillon Faro,Brasserie Cantillon Cantillon Faro,5,0,10,12,58,6,17,92,85,0,37,21,21,44,3.875,3.875,3.854167,3.916667,3.916667,24
Wild/Sour,Brouwerij De Troch Chapeau Faro Lambic,Brouwerij De Troch Chapeau Faro Lambic,4.75,0,10,24,35,13,7,178,132,0,76,9,2,40,3.375,3.548611,3.395833,3.416667,3.277778,72
Wild/Sour,Brouwerij Girardin Girardin Faro 1882,Brouwerij Girardin Girardin Faro 1882,5,0,10,27,37,5,10,132,103,0,50,17,27,64,3.72,3.94,3.7,3.64,3.74,25
Wild/Sour,Brouwerij Boon Faro Boon,Brouwerij Boon Faro Boon,4,0,10,13,17,3,5,101,67,0,39,9,0,22,3.25,3.333333,3.083333,3.333333,3.416667,6
Wild/Sour,Brouwerij Timmermans-John Martin N.V. Timmermans Faro,Brouwerij Timmermans-John Martin N.V. Timmermans Faro,4,0,10,10,20,2,2,89,79,1,54,7,5,26,3.6,3.9,3.8,3.8,3.7,5
Wild/Sour,Brouwerij Mort Subite Mort Subite Faro,Brouwerij Mort Subite Mort Subite Faro,5,0,10,3,10,4,1,38,21,0,7,1,0,15,3.5,3.642857,3.571429,3.642857,4.071429,7
Wild/Sour,Brouwerij Van Honsebrouck N.V. St. Louis Premium Faro,Brouwerij Van Honsebrouck N.V. St. Louis Premium Faro,3.2,0,10,3,4,1,1,34,30,1,10,1,0,11,3.4375,3.625,3.5625,3.5,3.3125,8
Wild/Sour,Gueuzerie Tilquin Tilquin Faro,Gueuzerie Tilquin Tilquin Faro,4.8,0,10,0,2,1,2,19,18,0,16,3,0,2,3.25,3,3.25,3.25,3,2
Wild/Sour,De Cam Geuzestekerij De Cam Faro,De Cam Geuzestekerij De Cam Faro,5,0,10,0,0,0,0,0,0,0,0,0,0,0,3,3,3.5,4,3.5,1
Wild/Sour,Brasserie Cantillon Cantillon Fou' Foune,Brasserie Cantillon Cantillon Fou' Foune,5.5,15,21,21,17,2,4,66,112,1,107,16,1,5,4.445848,4.191336,4.31769,4.453069,4.34657,277
Wild/Sour,Brouwerij Lindemans Lindemans Framboise,Brouwerij Lindemans Lindemans Framboise,2.5,15,21,21,50,13,5,174,91,0,125,10,9,23,4.062569,4.095238,3.877076,3.987265,3.843854,903
Wild/Sour,Brasserie Cantillon Cantillon Kriek 100% Lambic,Brasserie Cantillon Cantillon Kriek 100% Lambic,5,15,21,25,36,5,2,42,98,0,98,16,17,10,4.160112,4.157303,4.08427,4.253745,3.996255,534
Wild/Sour,Brasserie Cantillon Cantillon Rosé De Gambrinus,Brasserie Cantillon Cantillon Rosé De Gambrinus,5,15,21,29,37,3,6,118,117,0,104,17,3,14,4.155694,4.109431,4.090747,4.170819,4.009786,562
Wild/Sour,Brasserie Cantillon Cantillon Saint Lamvinus,Brasserie Cantillon Cantillon Saint Lamvinus,7,15,21,48,36,13,5,101,143,3,121,13,4,16,4.296143,4.282369,4.30854,4.46832,4.373278,363
Wild/Sour,Brasserie Cantillon Cantillon Lou Pepe - Kriek,Brasserie Cantillon Cantillon Lou Pepe - Kriek,5,15,21,23,22,4,2,44,96,0,74,7,5,13,4.316206,4.357708,4.300395,4.462451,4.320158,253
Wild/Sour,Brasserie Cantillon Cantillon Vigneronne,Brasserie Cantillon Cantillon Vigneronne,5,15,21,37,30,7,10,103,143,3,145,22,3,26,4.168182,3.888636,4.081818,4.277273,4.134091,220
Wild/Sour,Brasserie Cantillon Cantillon Framboise,Brasserie Cantillon Cantillon Framboise,5.5,15,21,26,23,6,4,80,98,1,77,5,3,8,4.423077,4.153846,4.115385,4.115385,4,13
Wild/Sour,Brouwerij Lindemans Lindemans Kriek,Brouwerij Lindemans Lindemans Kriek,3.5,15,21,22,28,10,3,87,89,0,102,7,9,13,3.920382,4.031847,3.847134,3.915074,3.83758,471
Wild/Sour,Brouwerij Drie Fonteinen Drie Fonteinen Oude Kriek,Brouwerij Drie Fonteinen Drie Fonteinen Oude Kriek,6.5,15,21,38,33,11,4,66,135,1,113,15,9,14,4.15991,4.087838,4.027027,4.216216,4.123874,222
Wild/Sour,Brouwerij Lindemans Lindemans Pêche,Brouwerij Lindemans Lindemans Pêche,2.5,15,21,11,21,9,1,73,43,0,96,1,0,11,3.929612,3.831311,3.88835,4.01335,3.958738,412
Wild/Sour,Brouwerij Drie Fonteinen Drie Fonteinen Hommage,Brouwerij Drie Fonteinen Drie Fonteinen Hommage,6,15,21,28,15,3,5,88,103,0,102,14,1,9,4.33908,4.218391,4.33908,4.494253,4.390805,87
Wild/Sour,Brouwerij Drie Fonteinen Drie Fonteinen Schaerbeekse Kriek,Brouwerij Drie Fonteinen Drie Fonteinen Schaerbeekse Kriek,6,15,21,39,31,8,2,52,116,0,100,18,7,13,4.349727,4.215847,4.237705,4.387978,4.363388,183
Wild/Sour,Brasserie Cantillon Cantillon Mamouche,Brasserie Cantillon Cantillon Mamouche,5,15,21,37,20,5,10,16,90,0,44,78,26,4,4.050633,4.120253,4.082278,4.044304,4,79
Wild/Sour,Brasserie Cantillon Cantillon Blåbær Lambik,Brasserie Cantillon Cantillon Blåbær Lambik,5,15,21,30,25,6,5,99,119,0,113,12,0,8,4.528846,4.644231,4.49359,4.628205,4.628205,156
Wild/Sour,Brouwerij Lindemans Lindemans Apple,Brouwerij Lindemans Lindemans Apple,4,15,21,14,19,8,6,159,185,3,136,7,2,20,3.777778,3.682796,3.670251,3.709677,3.65233,279
Wild/Sour,Brouwerij Oud Beersel Oud Beersel Oude Kriek Vieille,Brouwerij Oud Beersel Oud Beersel Oude Kriek Vieille,6.5,15,21,28,42,6,4,29,102,0,81,12,15,8,4.160643,4.293173,4.104418,4.184739,4.12249,249
Wild/Sour,Brouwerij Drie Fonteinen Drie Fonteinen Framboos,Brouwerij Drie Fonteinen Drie Fonteinen Framboos,5,15,21,26,20,4,4,97,95,0,94,8,0,8,4.7,4.5,4.5,4.75,4.7,10
Wild/Sour,Hanssens Artisanaal bvba Oude Kriek,Hanssens Artisanaal bvba Oude Kriek,6,15,21,30,34,9,0,36,157,0,91,6,5,8,4.01378,3.905512,3.883858,4.122047,3.923228,254
Wild/Sour,Allagash Brewing Company Allagash Coolship Red,Allagash Brewing Company Allagash Coolship Red,6.2,15,21,40,18,7,2,74,113,1,83,10,3,10,4.339286,4.214286,4.25,4.375,4.428571,28
Wild/Sour,Brouwerij Lindemans Lindemans Cassis,Brouwerij Lindemans Lindemans Cassis,3.5,15,21,26,22,8,4,125,118,0,111,10,0,9,3.917508,4.060606,3.824916,3.922559,3.781145,297
Wild/Sour,Brouwerij Boon Boon Kriek,Brouwerij Boon Boon Kriek,5,15,21,14,34,12,2,52,76,0,95,0,4,20,3.680723,3.936747,3.593373,3.51506,3.683735,166
Wild/Sour,Brouwerij Boon Boon Oude Kriek Mariage Parfait,Brouwerij Boon Boon Oude Kriek Mariage Parfait,8,15,21,34,41,11,8,69,109,0,104,8,10,13,4.110294,4.213235,4.102941,4.183824,4.183824,68
Wild/Sour,Hanssens Artisanaal bvba Oudbeitje Lambic,Hanssens Artisanaal bvba Oudbeitje Lambic,6,15,21,45,38,12,9,70,188,7,119,14,7,21,3.852041,3.47449,3.494898,3.818878,3.584184,196
Wild/Sour,Brouwerij Boon Boon Framboise,Brouwerij Boon Boon Framboise,5.5,15,21,24,32,7,1,112,94,1,94,12,5,22,3.791667,3.714744,3.730769,3.746795,3.724359,156
Wild/Sour,Upland Brewing Company Peach Lambic,Upland Brewing Company Peach Lambic,6,15,21,60,41,11,0,70,185,4,147,11,7,39,3.90625,3.6625,3.6875,3.8375,3.93125,80
Wild/Sour,Upland Brewing Company Blackberry Lambic,Upland Brewing Company Blackberry Lambic,6,15,21,57,28,11,1,103,219,0,117,5,5,3,3.992857,4.007143,4.028571,4.121429,4.092857,70
Wild/Sour,Upland Brewing Company Strawberry Lambic,Upland Brewing Company Strawberry Lambic,6.95,15,21,51,32,6,5,65,227,1,145,11,0,13,3.782353,3.641176,3.852941,3.847059,3.947059,85
Wild/Sour,Upland Brewing Company Persimmon Lambic,Upland Brewing Company Persimmon Lambic,6.95,15,21,54,28,5,10,69,233,0,117,4,3,12,4.117647,3.921569,4.068627,4.245098,4.284314,51
Wild/Sour,Brouwerij Oud Beersel Oud Beersel Framboise,Brouwerij Oud Beersel Oud Beersel Framboise,5,15,21,38,29,8,12,148,123,2,124,25,10,22,3.848921,3.820144,3.776978,3.78777,3.827338,139
Wild/Sour,Mikkeller ApS Spontanframboos,Mikkeller ApS Spontanframboos,7.7,15,21,30,25,14,7,104,138,4,96,10,10,20,3.625,4.25,4.25,3.875,3.75,4
Wild/Sour,Upland Brewing Company Cherry Lambic,Upland Brewing Company Cherry Lambic,6,15,21,53,29,6,3,56,173,0,119,7,8,36,3.877049,3.778689,3.819672,3.844262,3.827869,61
Wild/Sour,Brouwerij Mort Subite Mort Subite Kriek,Brouwerij Mort Subite Mort Subite Kriek,4.5,15,21,15,19,6,1,68,70,0,70,6,0,4,3.525,3.845,3.55,3.535,3.585,100
Wild/Sour,Brouwerij Van Honsebrouck N.V. St. Louis Premium Framboise,Brouwerij Van Honsebrouck N.V. St. Louis Premium Framboise,4.5,15,21,22,28,8,7,159,84,0,115,9,4,17,3.675676,3.743243,3.364865,3.513514,3.581081,37
Wild/Sour,Allagash Brewing Company Allagash Coolship Cerise,Allagash Brewing Company Allagash Coolship Cerise,8.1,15,21,49,33,16,2,44,197,0,115,18,22,18,4.3125,3.9375,4.125,4.3125,4.25,8
Wild/Sour,Hanssens Artisanaal bvba Hanssens Experimental Raspberry,Hanssens Artisanaal bvba Hanssens Experimental Raspberry,6,15,21,76,32,15,3,119,241,5,138,15,7,23,3.671429,3.392857,3.178571,3.35,3.028571,70
Wild/Sour,Hanssens Artisanaal bvba Hanssens Experimental Cassis,Hanssens Artisanaal bvba Hanssens Experimental Cassis,6,15,21,60,35,7,6,68,182,0,97,5,3,2,3.75,3.613636,3.325758,3.772727,3.598485,66
Wild/Sour,Brouwerij Timmermans-John Martin N.V. Timmermans Strawberry,Brouwerij Timmermans-John Martin N.V. Timmermans Strawberry,4,15,21,20,27,6,8,67,57,0,94,25,5,21,3.1875,3.46875,3.03125,2.78125,2.875,32
Wild/Sour,Brouwerij Timmermans-John Martin N.V. Timmermans Framboise Lambic,Brouwerij Timmermans-John Martin N.V. Timmermans Framboise Lambic,4,15,21,20,33,10,5,187,90,0,121,9,2,27,3.194915,3.618644,3.20339,3,3.118644,59
Wild/Sour,Hanssens Artisanaal bvba Scarenbecca Kriek,Hanssens Artisanaal bvba Scarenbecca Kriek,6,15,21,57,35,12,3,48,170,0,105,12,6,14,4.151163,3.767442,3.383721,4.104651,3.906977,43
Wild/Sour,Brasserie Belle-Vue Belle Vue Kriek,Brasserie Belle-Vue Belle Vue Kriek,5.2,15,21,6,25,3,5,71,44,0,62,7,0,3,3.592742,3.891129,3.423387,3.46371,3.455645,124
Wild/Sour,Alpine Beer Company Chez Monieux,Alpine Beer Company Chez Monieux,5.8,15,21,35,50,6,0,43,134,0,85,7,7,11,3.969388,3.785714,3.877551,4.05102,4.071429,49
Wild/Sour,Brasserie Cantillon Cantillon Gueuze 100% Lambic,Brasserie Cantillon Cantillon Gueuze 100% Lambic,5,0,10,32,23,9,14,53,149,1,78,25,7,9,4.275904,4.126506,4.249398,4.387952,4.257831,415
Wild/Sour,Brouwerij Drie Fonteinen Drie Fonteinen Oude Geuze,Brouwerij Drie Fonteinen Drie Fonteinen Oude Geuze,6,0,10,59,31,9,10,50,206,2,112,24,8,19,4.305208,4.223958,4.211458,4.3375,4.267708,480
Wild/Sour,Gueuzerie Tilquin Oude Gueuze Tilquin à L’Ancienne,Gueuzerie Tilquin Oude Gueuze Tilquin à L’Ancienne,6.4,0,10,53,36,18,17,74,198,0,114,23,7,20,4.145161,4.048387,4.091398,4.215054,4.204301,93
Wild/Sour,The Lost Abbey Duck Duck Gooze,The Lost Abbey Duck Duck Gooze,7,0,10,31,23,5,5,48,137,0,65,10,1,9,4.412088,4.247253,4.412088,4.57967,4.538462,182
Wild/Sour,Hanssens Artisanaal bvba Oude Gueuze,Hanssens Artisanaal bvba Oude Gueuze,6,0,10,44,34,15,8,77,197,3,117,17,9,23,4.202186,4.019126,4.096995,4.255464,4.106557,366
Wild/Sour,Brasserie Cantillon Cantillon Lou Pepe - Gueuze,Brasserie Cantillon Cantillon Lou Pepe - Gueuze,5,0,10,23,23,3,3,34,116,1,54,6,2,5,4.335938,4.113281,4.230469,4.378906,4.40625,128
Wild/Sour,Brouwerij Girardin Girardin Gueuze 1882 (Black Label),Brouwerij Girardin Girardin Gueuze 1882 (Black Label),5,0,10,34,32,4,13,45,169,0,98,22,10,11,4.28355,4.176407,4.237013,4.366883,4.257576,462
Wild/Sour,Brouwerij Boon Boon Oude Geuze Mariage Parfait,Brouwerij Boon Boon Oude Geuze Mariage Parfait,8,0,10,35,31,7,8,80,169,1,103,23,13,18,4.173423,4.092342,4.038288,4.087838,4.101351,222
Wild/Sour,Brouwerij Van Honsebrouck N.V. St. Louis Gueuze Fond Tradition,Brouwerij Van Honsebrouck N.V. St. Louis Gueuze Fond Tradition,5,0,10,35,41,9,14,67,178,0,117,32,11,13,3.9,3.858974,3.930769,3.912821,3.905128,195
Wild/Sour,Brouwerij Oud Beersel Oud Beersel Oude Geuze Vieille,Brouwerij Oud Beersel Oud Beersel Oude Geuze Vieille,6,0,10,41,38,16,12,64,183,0,87,21,7,14,4.057751,4.066869,4.007599,3.987842,4.042553,329
Wild/Sour,Allagash Brewing Company Allagash Coolship Resurgam,Allagash Brewing Company Allagash Coolship Resurgam,6.3,0,10,47,27,13,22,68,185,0,127,22,11,18,4.333333,4.333333,4.166667,4.333333,4.5,3
Wild/Sour,Brouwerij Boon Boon Oude Geuze,Brouwerij Boon Boon Oude Geuze,7,0,10,33,24,6,20,50,145,2,93,20,11,19,3.866438,4.030822,3.866438,3.80137,3.821918,146
Wild/Sour,Gueuzerie Tilquin Gueuze Tilquin (Draught Version),Gueuzerie Tilquin Gueuze Tilquin (Draught Version),4.8,0,10,31,29,16,9,29,136,1,62,13,5,4,4.148649,3.824324,4.013514,4.108108,4.067568,37
